partial correlation matrix

0,0,0,0,0,0,0,0,0,0,0,0,-0,1,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,-0,1,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,1,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,1,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,1,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,1,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0
-0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0,-0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,1,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-0,-0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,1,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0,-0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,1,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,-0,-0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,1,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-0,-0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,1,-0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,-0,-0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,1,-0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,-0,-0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,1,-0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,-0,-0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,1,-0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,-0,-0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,1,-0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,-0,-0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,1,-0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,-0,-0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,1,-0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,1,-0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,1,-0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,1,-0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,1,-0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,1,-0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,1,-0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,1,-0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,1

mutational variance covariance matrix

0.0064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.0064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.0064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.0064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.0064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.0064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.0064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.0064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.0064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.0064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.0064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0.0064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.0064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0064,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0064,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0064,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0064,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0064,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0064,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0064,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0064,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0064,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0064,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0064,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0064,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0064,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0064,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0064

standard deviations of the multivariate normal and eigenvectors of the mutational variance covariance matrix

0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.08

1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1

sampled mutations

0.0438815,0.0895224,-0.133781,0.0654868,0.0155585,0.0420172,-0.103464,0.217613,0.0301547,-0.175662,-0.00888378,-0.0520461,0.0210903,-0.105873,-0.00859455,0.00767538,-0.02563,0.18718,0.0560908,0.0196013,0.0357986,-0.00567756,0.0485671,0.013321,0.0827879,-0.0287963,0.045916,0.00865904,-0.0865323,-0.0657697,0.125991,-0.0374465,0.131132,-0.0485939,0.0355664,-0.13102,0.047425,0.0395048,0.0189159,-0.0680006
-0.138151,-0.135161,-0.0510053,-0.194337,-0.0731536,0.058073,-0.113588,-0.00258304,-0.0156773,-0.0285817,-0.0116867,-0.100065,0.115559,0.0779981,-0.00512693,0.0241893,-0.110456,-0.0152673,-0.0381812,0.0859057,-0.0500285,-0.0881497,-0.0206899,0.044672,0.0849917,0.0153675,-0.131824,-0.031022,-0.0180806,0.122779,-0.160452,0.222519,0.0646582,-0.0739885,0.0271602,-0.208479,0.0498574,0.0376347,0.0270699,-0.0490316
-0.0933801,-0.0548783,-0.00623154,0.00788464,-0.0821918,-0.00103885,0.0135087,0.0391916,-0.0282038,0.0481939,0.0664862,0.056658,-0.0916033,-0.00521059,-0.038044,0.012959,-0.0556382,-0.129504,-0.0832802,-0.0687942,0.0368583,0.00965999,0.108667,0.0719799,0.129536,0.0211105,0.025964,-0.0446619,0.125729,-0.076361,0.00415699,0.0828782,0.0672731,-0.0344549,0.0157771,-0.0161682,-0.0793952,-0.00497223,-0.0751543,0.0487111
0.0483601,0.131645,0.0534073,-0.099945,-0.0963371,-0.0705306,-0.0399742,0.0131695,-0.021885,0.188828,-0.0942641,-0.211562,0.0659113,-0.0398957,0.0289829,-0.0924701,-0.120511,0.14165,-0.10025,0.0150687,-0.0597879,0.0150641,-0.0687318,0.00194685,0.00705631,0.0974395,-0.141254,0.0207334,-0.151702,-0.134091,-0.0301783,-0.0261002,0.0285229,0.0122589,-0.0491841,-0.0701023,-0.0964578,0.0497809,-0.148346,-0.0377059
0.0797668,0.137306,-0.0186837,0.0745069,0.00784006,-0.00179354,-0.0536722,-0.113564,-0.0295475,0.0757537,-0.0736277,0.03722,-0.104746,0.0723321,0.036358,-0.0632897,-0.00534137,-0.0133432,0.0067725,-0.125958,-0.0276221,0.0369866,0.015223,0.0292527,0.0266733,-0.0495745,-0.00124171,-0.0790194,-0.175004,0.0029909,-0.047718,0.0433695,-0.171911,0.0086249,0.0379259,0.084095,0.0280806,-0.201925,-0.12909,0.0154707
0.0408558,-0.0256255,0.00646465,0.00468628,0.0622941,-0.0358634,-0.0411145,0.0102934,-0.0340641,-0.0694059,-0.0908444,0.0290125,-0.0306694,0.0258253,-0.10046,-0.109406,-0.0744158,-0.0197092,0.0421131,-0.0262338,-0.0387437,0.0962161,-0.041295,0.0331552,0.027513,0.0627315,0.0141048,-0.00691528,-0.0864631,-0.100823,-0.0516182,0.107077,0.0289151,-0.0132919,-0.0231831,0.00173688,0.133848,0.00310051,0.0650424,-0.0907475
0.143176,-0.0986982,0.0685995,-0.0173571,0.151408,-0.0205945,-0.0630222,-0.240179,-0.0258488,-0.0761751,-0.120489,0.102558,-0.0455099,0.125867,0.036981,0.0547332,0.121911,-0.019797,-0.00719816,0.0823986,-0.0559602,-0.158032,-0.0243845,-0.0455913,0.127432,0.0551053,-0.134043,0.0775958,0.0244991,0.0351795,0.0563813,0.0513892,-0.113266,0.016512,0.0265711,0.0632775,-0.086115,0.017965,-0.0508532,0.0811757
-0.00946406,-0.0536742,-0.0398946,0.0356738,-0.0541741,0.0867801,-0.0417404,0.0402365,-0.0221716,-0.0489969,0.024804,-0.0176168,-0.0672455,-0.0608551,0.029183,0.0140454,-0.0802853,0.0664667,-0.0401128,0.0259767,-0.110739,-0.0293831,0.0438777,0.216787,0.138736,-0.118353,0.077688,-0.18666,-0.0584939,0.134568,0.0231463,-0.035716,-0.0626753,0.0329358,-0.0454146,0.113785,0.0104588,0.0403478,0.00490377,-0.13384
0.0678739,-0.0412846,0.00137853,-0.0110332,-0.137277,-0.0545631,0.0233732,-0.0114097,0.0100614,-0.0640451,-0.0359109,0.102285,-0.0309726,0.00529686,-0.0112617,0.0656765,0.0060463,0.051149,-0.144536,0.0655964,0.00603601,0.079016,-0.0171754,-0.19258,0.0715798,0.0201238,-0.128199,-0.136838,0.0470938,-0.0278226,-0.14876,-0.0506758,-0.0324733,0.0196702,-0.071874,0.0748132,-0.0467965,-0.0214815,-0.0345483,-0.0787873
0.0102404,-0.0391189,-0.0952924,0.0459017,0.112367,-0.0966191,-0.140187,-0.0183435,-0.0222687,-0.143306,-0.00934766,-0.114117,-0.158413,-0.0227473,-0.0170168,-0.166328,0.00710865,0.104674,-0.0165529,-0.0143011,-0.104271,-0.0627974,-0.026325,0.014811,-0.0693349,-0.043491,-0.0524512,0.0317983,-0.142858,-0.0923207,0.0189434,0.0248756,-0.09808,0.103528,-0.00254114,0.0652579,-0.132574,-0.016698,0.0328724,-0.0203308
-0.0162615,-0.0152241,0.0109657,0.0408348,0.00396597,-0.10041,-0.116105,0.0751645,0.053716,0.0222791,0.0114912,-0.155206,-0.0115519,0.01742,0.0787607,0.165276,-0.0918914,-0.00177797,-0.118834,0.0151774,-0.061502,-0.0388789,0.0328839,0.045171,0.0602722,-0.0138849,-0.0030156,-0.126665,-0.228075,0.0684222,-0.0137716,-0.108872,-0.0764494,-0.067006,-0.0908989,-0.0791185,-0.135592,-0.0721178,-0.0344668,-0.111298
0.00102842,-0.0370384,-0.0422375,-0.0250225,0.0322807,0.0903111,-0.128287,0.0448207,-0.106263,-0.0625457,-0.0741611,0.0876696,-0.0620859,-0.0146588,0.0652889,-0.0786259,0.00396599,0.0964005,-0.0404317,0.0557264,-0.0439612,0.0899528,-0.0899289,-0.0545467,0.16153,0.161127,-0.0209086,-0.0707712,0.101602,0.0630234,-0.0332267,-0.0724333,0.0018471,0.0378155,-0.197775,-0.00507923,-0.0728252,0.00855722,0.063377,0.11478
-0.0169613,-0.0314579,-0.117836,-0.0230569,-0.0164816,0.10334,-0.175844,0.126225,0.0177545,-0.032619,-0.0884937,0.0821091,-0.0399959,-0.017491,-0.0347739,-0.0607641,-0.0895542,-0.0122359,0.0136494,0.0711574,0.0711663,-0.0392685,-0.0809348,0.0959822,0.11647,-0.0297581,-0.0544039,-0.0614067,-0.0512589,0.043416,0.0352401,-0.048104,-0.00138821,0.0904447,0.0511431,-0.0458986,-0.0643944,-0.02057,0.0502569,-0.0990984
0.0516864,0.00451412,0.0682533,-0.0467507,0.0799112,0.000291259,-0.0199471,0.0300181,-0.140024,0.0784841,-0.0335095,0.0113649,-0.027138,-0.0914204,-0.0665422,-0.132256,-0.0478877,0.0618245,-0.076567,0.170502,0.157821,0.0157769,0.0265831,0.0374305,-0.082766,-0.0398183,-0.116745,-0.109938,0.113519,0.0826745,-0.155742,-0.150301,-0.0142016,-0.0433221,-0.13595,-0.0586261,0.00571313,-0.067611,-0.0174172,-0.0127806
-0.0263257,0.062281,-0.0197433,-0.000353926,0.119373,0.0768959,-0.157299,-0.12058,0.0159926,-0.00322809,-0.191932,-0.0414006,0.065676,-0.0474811,0.14096,0.0446615,-0.0447872,-0.157857,-0.13685,0.0722293,-0.190924,-0.0271588,-0.0709171,-0.136746,0.108027,-0.144758,0.0621908,-0.0234258,0.0252754,-0.140285,-0.138773,-0.109233,-0.0259898,-0.0399372,-0.0126524,-0.0287312,-0.0692303,-0.107324,-0.00217654,-0.21544
